person_id,positive_product_id,negative_product_id,negative_type,negative_distance
Fiona,the-contrast-knit-1#Sage,messina-knit#Cognac,random,0.5129641236859115
Fiona,the-contrast-trim-knit#BlackWhite,the-short-sleeve-wrap-jersey-top#NavyWhite,hard,0.2236328603789013
Fiona,the-contrast-trim-knit#BlackWhite,linen-cotton-shirt#White,semi-hard,0.3261825138317831
Fiona,the-contrast-trim-knit#BlackWhite,tuck-layer-shirt#White,random,0.6326424894369888
Fiona,the-cosy-cardigan#Blue,mila-knit-cardigan#StoneBlack,hard,0.20251504157966538
Fiona,the-cosy-cardigan#Blue,ella-funnel-neck-top#Khaki,semi-hard,0.32881091438242105
Fiona,the-cosy-cardigan#Blue,felicity-cardigan#Dewkist,random,0.4540389005285405
Fiona,the-cosy-cardigan#Grey,york-linen-blend-long-cardigan#BurntOrang,hard,0.2290035749173695
Fiona,the-cosy-cardigan#Grey,nature-ls-top#BlueGum,semi-hard,0.34017054607243213
Fiona,the-cosy-cardigan#Grey,butterfly-kisses-tee#Stripe,random,0.453995952081396
Fiona,the-cotton-tie-detail-top#Ivory,hannah-tee-1#Black,hard,0.21510211820709751
Fiona,the-cotton-tie-detail-top#Ivory,bertie-top#BlkCherry,semi-hard,0.319410958298438
Fiona,the-cotton-tie-detail-top#Ivory,buttoned-top#Spotty,random,0.3859913159223682
Fiona,the-cross-over-poncho#Grey,multi-pattern-print-top#NavyMulti,hard,0.22388864553186621
Fiona,the-cross-over-poncho#Grey,lucy-rib-oversized-top#WhiteGrey,semi-hard,0.28794661931630217
Fiona,the-cross-over-poncho#Grey,grace-oversized-knit#Black,random,0.4332852705203435
Fiona,the-cross-over-poncho#Navy,capri-tank-6#HeatheGrey,hard,0.23849508956406035
Fiona,the-cross-over-poncho#Navy,ava-short-sleeve-linen-tee#Blush,semi-hard,0.27153644939146115
Fiona,the-cross-over-poncho#Navy,the-sleeveless-cross-over-blouse#Chambray,random,0.3731097680643447
Fiona,the-cross-over-printed-blouse#Leopard,the-wrap-jersey-top#JetBlack,hard,0.23669795422596243
Fiona,the-cross-over-printed-blouse#Leopard,belle-half-sleeve-forgiver-tunic#Black,semi-hard,0.32248310518504997
Fiona,the-cross-over-printed-blouse#Leopard,the-lace-trim-top#Ivory,random,0.377643375675545
Fiona,the-daily-essential-jumper#Grey,reversible-scoopv-neck-tank#Navy,hard,0.23082302501353286
Fiona,the-daily-essential-jumper#Grey,monaco-knot-top#Black,semi-hard,0.2915543906002187
Fiona,the-daily-essential-jumper#Grey,long-sleeve-check-top#Check,random,0.48484765603632185
Fiona,the-dobby-sleeve-tee#InkBlue,leah-knit-cardigan#Black,hard,0.18374252176222602
Fiona,the-dobby-sleeve-tee#InkBlue,suri-bell-sleeve-top#GreyMarle,semi-hard,0.26145211722854345
Fiona,the-dobby-sleeve-tee#InkBlue,the-sleeveless-cross-over-blouse#Mint,random,0.3731097680643447
Fiona,the-dobby-sleeve-tee#White,robyn-top-1#Roanne,hard,0.24726757566460467
Fiona,the-dobby-sleeve-tee#White,the-crossover-2-way-blouse#Black,semi-hard,0.3195780207374569
Fiona,the-dobby-sleeve-tee#White,softly-swinging-bamboo-tee#Storm,random,0.3814159113007637
Fiona,the-double-layer-top#Black,endeavor-long-sleeve-tee#Stripe,hard,0.06930693069306931
Fiona,the-double-layer-top#Black,wellington-tee#ClaySpot,semi-hard,0.3424462058163134
Fiona,the-double-layer-top#Black,floral-embroidered-jumper#Navy,random,0.4289650445296549
Fiona,the-double-layer-top#White,the-uneven-hem-knit-1#Sage,hard,0.07121555529046882
Fiona,the-double-layer-top#White,agra-shirt#White,semi-hard,0.31765286913058466
Fiona,the-double-layer-top#White,the-on-or-off-the-shoulder-top#FrenchNavy,random,0.48652604390873866
Fiona,the-essential-layering-tee#Ink,capri-tank-3#White,hard,0.22624271711485924
Fiona,the-essential-layering-tee#Ink,rika-top#BatikTile,semi-hard,0.2756068747392612
Fiona,the-essential-layering-tee#Ink,heartmade-sweater#Rust,random,0.38077468568379774
Fiona,the-essential-layering-tee#White,cara-tee-3#ZebraPrint,hard,0.22467975134353468
Fiona,the-essential-layering-tee#White,soft-and-true-tunic#Pine,semi-hard,0.3282712439577151
Fiona,the-essential-layering-tee#White,belle-tie-front-shirt#Black,random,0.5581613072038286
Fiona,the-essential-pullover#DustyPeach,eco-78-long-cardigan#LightGreyM,hard,0.21217049627076334
Fiona,the-essential-pullover#DustyPeach,spiced-stripe-tee#NavyWhite,semi-hard,0.28277351252688193
Fiona,the-essential-pullover#DustyPeach,crossing-the-plains-sweater-1#Indigo,random,0.422963996459554
Fiona,the-essential-pullover#SkyBlue,cara-tee-2#BlackSpot,hard,0.2298516952343805
Fiona,the-essential-pullover#SkyBlue,spiced-stripe-tee#NavyWhite,semi-hard,0.28277351252688193
Fiona,the-essential-pullover#SkyBlue,the-everyday-shirt#Cream,random,0.4552325664860158
Fiona,the-fleck-roll-neck-knit#Oatmeal,glasgow-top#Melange,hard,0.2355102703906815
Fiona,the-fleck-roll-neck-knit#Oatmeal,dusk-top#DuskPrint,semi-hard,0.24878869619030702
Fiona,the-fleck-roll-neck-knit#Oatmeal,the-define-flute-sleeve-blouse#Black,random,0.36548812412157583
Fiona,the-french-cuff-shirt#White,the-wrap-jersey-top#NavyWhite,hard,0.23669795422596243
Fiona,the-french-cuff-shirt#White,spliced-lace-panel-tee#White,semi-hard,0.3367102456101964
Fiona,the-french-cuff-shirt#White,on-the-horizon-swing-top-1#Khaki,random,0.6311800721268379
Fiona,the-frill-wrap-blouse#Spot,cara-tee-2#Blush,hard,0.2298516952343805
Fiona,the-frill-wrap-blouse#Spot,block-sweater#Block,semi-hard,0.28361335119125275
Fiona,the-frill-wrap-blouse#Spot,softly-swinging-bamboo-tee#Jewel,random,0.3814159113007637
Fiona,the-high-low-drape-tee#Grey,fundamental-vee-tee#Black,hard,0.23921106305386983
Fiona,the-high-low-drape-tee#Grey,geena-xo-ls-pullover-knit#Allure,semi-hard,0.2581009692442029
Fiona,the-high-low-drape-tee#Grey,the-cotton-bamboo-tank#White,random,0.3839941863858686
Fiona,the-high-low-drape-tee#Sage,york-linen-blend-long-cardigan#BurntOrang,hard,0.2290035749173695
Fiona,the-high-low-drape-tee#Sage,fundamental-sydney-crew#Burgundy,semi-hard,0.30141688899520375
Fiona,the-high-low-drape-tee#Sage,anna-top#Leona,random,0.4514709601970908
Fiona,the-linen-tie-sleeve-top#GreyMarle,weekend-cardigan#Black,hard,0.21740667036903008
Fiona,the-linen-tie-sleeve-top#GreyMarle,horizontal-cabel-pullover#EnglishRos,semi-hard,0.2696418483479586
Fiona,the-linen-tie-sleeve-top#GreyMarle,selma-top-1#IndoStripe,random,0.38202573388045635
Fiona,the-longline-waterfall-cardi#Black,double-layered-top-1#WSilver,hard,0.22203649768876416
Fiona,the-longline-waterfall-cardi#Black,mauevewood-crew#Charcoal,semi-hard,0.3151539113694774
Fiona,the-longline-waterfall-cardi#Black,the-cotton-bamboo-ls-top#NavyStripe,random,0.3838290963374502
Fiona,the-luxe-cotton-tunic#White,the-cotton-bamboo-tee#White,hard,0.1423917506429874
Fiona,the-luxe-cotton-tunic#White,the-ultimate-tie-cardi#Port,semi-hard,0.31684693743663933
Fiona,the-luxe-cotton-tunic#White,meredith-78-oversized-pullover-knit#CameoRose,random,0.7634245751673617
Fiona,the-luxe-dobby-blouse#White,rib-tank-2#Black,hard,0.23792072273511222
Fiona,the-luxe-dobby-blouse#White,belle-half-sleeve-forgiver-tunic#MutedClay,semi-hard,0.32248310518504997
Fiona,the-luxe-dobby-blouse#White,the-soft-knit-jumper#PinkStripe,random,0.41496635851430447
Fiona,the-luxe-long-sleeve-tee#GreyMarle,lake-house-top#CoalPrint,hard,0.21881251015625947
Fiona,the-luxe-long-sleeve-tee#GreyMarle,diva-ruffle-jumper#Gold%20Spot,semi-hard,0.3172979305171588
Fiona,the-luxe-long-sleeve-tee#GreyMarle,butterfly-kisses-tee#MustardStr,random,0.453995952081396
Fiona,the-multi-stripe-cardi#Stripe,rib-tank-2#Khaki,hard,0.23792072273511222
Fiona,the-multi-stripe-cardi#Stripe,clovis-shirt#NavyGold,semi-hard,0.2533182725789748
Fiona,the-multi-stripe-cardi#Stripe,the-cut-out-shoulder-blouse#Blue,random,0.3841439481416198
Fiona,the-panel-luxe-top#BlkWhite,sequin-spot-cardi#Grey,hard,0.23606588565920833
Fiona,the-panel-luxe-top#BlkWhite,the-batwing-tee#Sea,semi-hard,0.35201290388553974
Fiona,the-panel-luxe-top#BlkWhite,the-cross-front-spot-blouse#NavySpot,random,0.5293835576380816
Fiona,the-panel-luxe-top#SilvWhite,rib-tank-2#Black,hard,0.23792072273511222
Fiona,the-panel-luxe-top#SilvWhite,the-roll-neck-sweater#Natural,semi-hard,0.33806969935523457
Fiona,the-panel-luxe-top#SilvWhite,selene-cardigan#Ivy,random,0.6230189602517637
Fiona,the-pirate-in-me-shirt#White,meadow-cardigan#Cream,hard,0.1968017428520923
Fiona,the-pirate-in-me-shirt#White,the-side-panel-drape-top#OffWhite,semi-hard,0.3289476917905579
Fiona,the-pirate-in-me-shirt#White,the-sleeve-detail-knit#Ivory,random,0.3780856152579246
Fiona,the-pleated-sleeve-top#Sage,daylight-cardi#Silver,hard,0.22741109492349926
Fiona,the-pleated-sleeve-top#Sage,agra-shirt#White,semi-hard,0.31765286913058466
Fiona,the-pleated-sleeve-top#Sage,crosses-jumper#xmyheart,random,0.3989958688398265
Fiona,the-pocket-tee#GreyStripe,analia-jersey-top#Black,hard,0.21933663976679293
Fiona,the-pocket-tee#GreyStripe,clara-blouse#DarkFloral,semi-hard,0.26786214359391364
Fiona,the-pocket-tee#GreyStripe,belle-flocked-tunic#Pale%20Blue,random,0.6221630836161708
Fiona,the-pocket-tee#NavyStripe,the-cotton-bamboo-tee#White,hard,0.1423917506429874
Fiona,the-pocket-tee#NavyStripe,falling-for-you-tunic#Black,semi-hard,0.3052833366797113
Fiona,the-pocket-tee#NavyStripe,milan-34-sleeve-1#Melange,random,0.37752974209813284
Fiona,the-printed-side-ring-detail-blouse#Block,reversible-scoopv-neck-tank#White,hard,0.23082302501353286
Fiona,the-printed-side-ring-detail-blouse#Block,linen-cotton-shirt#White,semi-hard,0.3261825138317831
Fiona,the-printed-side-ring-detail-blouse#Block,peasant-top-3#Denim,random,0.5029756339461584
Fiona,the-relax-blouse#White,34-sleeve-shirt-1#SkyWhite,hard,0.20645719754319025
Fiona,the-relax-blouse#White,jewel-knit#GreyMarle,semi-hard,0.34813438593467916
Fiona,the-relax-blouse#White,the-cross-over-blouse#Black,random,0.3958742770340751
Fiona,the-relaxed-long-sleeve-tee-1#Ink%20Stripe,manhattan-stretch-tee#White,hard,0.2285692043616061
Fiona,the-relaxed-long-sleeve-tee-1#Ink%20Stripe,the-batwing-tee#FrenchBlue,semi-hard,0.35201290388553974
Fiona,the-relaxed-long-sleeve-tee-1#Ink%20Stripe,the-curve-striped-tank#Marine,random,0.44970831065203537
Fiona,the-reversible-cowl-neck-top-1#Black,fundamental-vee-tee#Black,hard,0.23921106305386983
Fiona,the-reversible-cowl-neck-top-1#Black,kimberly-spliced-top#Black,semi-hard,0.25462435572672915
Fiona,the-reversible-cowl-neck-top-1#Black,the-cross-front-spot-blouse#NavySpot,random,0.5293835576380816
Fiona,the-reversible-cowl-neck-top-1#White,the-long-sleeve-v-neck-tee#Black,hard,0.2425736972286059
Fiona,the-reversible-cowl-neck-top-1#White,sparkly-star-tee#Blue,semi-hard,0.26016496043417886
Fiona,the-reversible-cowl-neck-top-1#White,natural-textured-poncho#Deeprain,random,0.580110497237569
Fiona,the-roll-neck-sleeveless-top-1#Black,animal-button-up-shirt#KhakiPrint,hard,0.23042075045842322
Fiona,the-roll-neck-sleeveless-top-1#Black,clovis-shirt#NavyGold,semi-hard,0.2533182725789748
Fiona,the-roll-neck-sleeveless-top-1#Black,cotton-candy-side-split-top#IceBlue,random,0.4900420847024375
Fiona,the-ruffle-sleeve-sweat#KhakiMarle,the-short-sleeve-wrap-jersey-top#NavyWhite,hard,0.2236328603789013
Fiona,the-ruffle-sleeve-sweat#KhakiMarle,clara-blouse#DarkFloral,semi-hard,0.26786214359391364
Fiona,the-ruffle-sleeve-sweat#KhakiMarle,natural-textured-poncho#Deeprain,random,0.580110497237569
Fiona,the-ruffle-sleeve-top#NavyStripe,pocket-shirt-1#Ivory,hard,0.2199523623255362
Fiona,the-ruffle-sleeve-top#NavyStripe,kimono-and-me-cardi#DustyPink,semi-hard,0.3086088717632533
Fiona,the-ruffle-sleeve-top#NavyStripe,triangle-detail-long-sleeve-tee#Navy,random,0.3949908003022142
Fiona,the-shoulder-tie-top#Black,cara-tee-4#White,hard,0.22329853587392143
Fiona,the-shoulder-tie-top#Black,true-love-bell-blouse#Jade,semi-hard,0.3038033560192638
Fiona,the-shoulder-tie-top#Black,jasmine-singlet#White,random,0.399780538831705
Fiona,the-shoulder-tie-top#Navy,millie-top#Blush,hard,0.2297211215438953
Fiona,the-shoulder-tie-top#Navy,paradise-cardi#MultiStrip,semi-hard,0.3182468801102766
Fiona,the-shoulder-tie-top#Navy,off-shoulder-top-1#Strawberry,random,0.43960712386222317
Fiona,the-shoulder-tie-top#White,the-wrap-jersey-top#NavyWhite,hard,0.23669795422596243
Fiona,the-shoulder-tie-top#White,variegated-rib-knit#Silver,semi-hard,0.3415201798911922
Fiona,the-shoulder-tie-top#White,the-sleeve-detail-knit#Ivory,random,0.3780856152579246
Fiona,the-slouch-pocket-tee#Stripe,everyday-linen-tunic#BotanicalB,hard,0.1956867857862599
Fiona,the-slouch-pocket-tee#Stripe,lucy-rib-oversized-top#WhiteGrey,semi-hard,0.28794661931630217
Fiona,the-slouch-pocket-tee#Stripe,long-sleeve-check-top#Check,random,0.48484765603632185
Fiona,the-spotted-tunic#GreySpot,fundamental-vee-tee#GreyMarle,hard,0.23921106305386983
Fiona,the-spotted-tunic#GreySpot,lucy-rib-oversized-top#Black,semi-hard,0.28794661931630217
Fiona,the-spotted-tunic#GreySpot,the-zip-front-blouse#Navy,random,0.5253618818581586
Fiona,the-spotted-tunic#NavySpot,magnolia-fields-keyhole-blouse#Magnolia,hard,0.2062808257070827
Fiona,the-spotted-tunic#NavySpot,belle-half-sleeve-forgiver-tunic#MutedClay,semi-hard,0.32248310518504997
Fiona,the-spotted-tunic#NavySpot,stripe-me-happy-blouse#Ash,random,0.4737979322794158
Fiona,the-stitch-v-neck-knit#DenimMarle,capri-tank-6#ClaySpot,hard,0.23849508956406035
Fiona,the-stitch-v-neck-knit#DenimMarle,fundamental-stripe-long-sleeve-tee#WhiteBlack,semi-hard,0.2486285614747873
Fiona,the-stitch-v-neck-knit#DenimMarle,the-daily-cross-over-top#SkyBlue,random,0.47494666593731194
Fiona,the-stitch-v-neck-knit#PinkMarle,cara-tee-2#Blush,hard,0.2298516952343805
Fiona,the-stitch-v-neck-knit#PinkMarle,print-shirt-1#Blush,semi-hard,0.3427485374771455
Fiona,the-stitch-v-neck-knit#PinkMarle,sky-shirt#Clouds,random,0.52747969256725
Fiona,the-stripe-jersey-top#Blue,the-short-sleeve-wrap-jersey-top#NavyWhite,hard,0.2236328603789013
Fiona,the-stripe-jersey-top#Blue,snake-print-johnny-collar-top#BeigeSnake,semi-hard,0.30458767929066377
Fiona,the-stripe-jersey-top#Blue,moonlight-kisses-bamboo-tee#Black,random,0.37182542371749744
Fiona,the-stripe-jersey-top#Pink,the-longline-cardi-1#Nude,hard,0.19431821701773452
Fiona,the-stripe-jersey-top#Pink,holly-rib-long-sleeve-tee#WhiteGrey,semi-hard,0.2563858519247385
Fiona,the-stripe-jersey-top#Pink,clio-knit-jumper#StoneBlack,random,0.4602294084164457
Fiona,the-textured-spot-top#Pink,pulkari-emb-top#Pulkari,hard,0.23151069636974203
Fiona,the-textured-spot-top#Pink,the-batwing-tee#Stone,semi-hard,0.35201290388553974
Fiona,the-textured-spot-top#Pink,the-define-flute-sleeve-blouse#White,random,0.36548812412157583
Fiona,the-tie-detail-hoody#FrenchBlue,fundamental-vee-tee#Black,hard,0.23921106305386983
Fiona,the-tie-detail-hoody#FrenchBlue,the-relaxed-long-sleeve-tee#Black,semi-hard,0.3431624978495928
Fiona,the-tie-detail-hoody#FrenchBlue,heartmade-sweater#Rust,random,0.38077468568379774
Fiona,the-tie-detail-hoody#Pink,34-sleeve-shirt-1#SkyWhite,hard,0.20645719754319025
Fiona,the-tie-detail-hoody#Pink,wellington-tee#ClaySpot,semi-hard,0.3424462058163134
Fiona,the-tie-detail-hoody#Pink,the-stripe-crossover-blouse#Bluestripe,random,0.5199660850062907
Fiona,the-tie-front-tank#Navy,natural-crossover-knit-1#Stormcloud,hard,0.23850168011860934
Fiona,the-tie-front-tank#Navy,belle-half-sleeve-boat-tee#White,semi-hard,0.2799746128973313
Fiona,the-tie-front-tank#Navy,the-print-contrast-34-sleeve-top#Animal,random,0.5183046420227111
Fiona,the-tie-front-tank#White,the-longline-cardi-1#GreyMarle,hard,0.19431821701773452
Fiona,the-tie-front-tank#White,belle-drape-tee#Black,semi-hard,0.36445697598593907
Fiona,the-tie-front-tank#White,natural-extra-fine-sweater#Snowgum,random,0.406405002739044
Fiona,the-tie-layering-knit#Grey,leary-cardigan#Pine,hard,0.20507329284077516
Fiona,the-tie-layering-knit#Grey,fundamental-stripe-long-sleeve-tee#WhiteBlack,semi-hard,0.2486285614747873
Fiona,the-tie-layering-knit#Grey,the-swing-tank-top#Rose,random,0.4951847030134222
Fiona,the-twist-front-top#Grey,aztec-cardigan#Orange,hard,0.20974855773593704
Fiona,the-twist-front-top#Grey,fundamental-stripe-long-sleeve-tee#WhiteBlack,semi-hard,0.2486285614747873
Fiona,the-twist-front-top#Grey,beloved-stripe-pull-over-hoodie#NavyWhite,random,0.37795653351616487
Fiona,the-twist-front-top#Navy,long-sleeve-tee-2#NavyWhite,hard,0.22720054819659646
Fiona,the-twist-front-top#Navy,jade-kimono-kaleidoscope#Blue,semi-hard,0.3629538548378018
Fiona,the-twist-front-top#Navy,the-drape-tee-1#NavyStripe,random,0.45247516824706735
Fiona,the-v-neck-stripe-top#BlkStripe,capri-tank-3#Black,hard,0.22624271711485924
Fiona,the-v-neck-stripe-top#BlkStripe,fundamental-sydney-crew#Navy,semi-hard,0.30141688899520375
Fiona,the-v-neck-stripe-top#BlkStripe,half-sleeve-fluffy-knit#Ivory,random,0.4442942603519488
Fiona,the-weekender-shirt#DenimStrip,mila-knit-cardigan#Clay,hard,0.20251504157966538
Fiona,the-weekender-shirt#DenimStrip,clovis-shirt#NavyGold,semi-hard,0.2533182725789748
Fiona,the-weekender-shirt#DenimStrip,softly-swinging-bamboo-tee#Storm,random,0.3814159113007637
Fiona,the-weekender-shirt#GreyStripe,butterfly-blouse-1#Ivory,hard,0.15365401978409973
Fiona,the-weekender-shirt#GreyStripe,soho-ruffle-jumper#OatmealMar,semi-hard,0.32549834549858964
Fiona,the-weekender-shirt#GreyStripe,butterfly-kisses-tee#Stripe,random,0.453995952081396
Fiona,the-wrap-jersey-top-1#NavyStripe,rib-tank-2#Mustard,hard,0.23792072273511222
Fiona,the-wrap-jersey-top-1#NavyStripe,ashbury-cardigan#Mocha,semi-hard,0.27868925561090446
Fiona,the-wrap-jersey-top-1#NavyStripe,grace-oversized-knit#Black,random,0.4332852705203435
Fiona,the-zip-front-top#Blue,printed-v-neck-blouse#NavyWhite,hard,0.2220081955551638
Fiona,the-zip-front-top#Blue,maui-stretch-tee#Black,semi-hard,0.3110829315554577
Fiona,the-zip-front-top#Blue,softly-swinging-bamboo-tee#Chambray,random,0.3814159113007637
Fiona,the-zip-front-top#Rose,overlay-tunic-3-pce-set#Emerald,hard,0.17449493213577036
Fiona,the-zip-front-top#Rose,geneva-v-neck-top#HeatheGrey,semi-hard,0.3281848303257433
Fiona,the-zip-front-top#Rose,selma-top-1#IndoStripe,random,0.38202573388045635
Fiona,tie-back-bell-sleeve-top-5#Summerbud,natural-tie-tunic#BlueSky,hard,0.24367806642528236
Fiona,tie-back-bell-sleeve-top-5#Summerbud,dream-girl-ruffle-jumper#SoftPink,semi-hard,0.27451484134142545
Fiona,tie-back-bell-sleeve-top-5#Summerbud,natural-extra-fine-sweater#Snowgum,random,0.406405002739044
Fiona,tracie-top#Black,ricki-one-shoulder-top#BlackWhite,hard,0.23816258032703996
Fiona,tracie-top#Black,belle-two-in-one-top#Charcoal,semi-hard,0.2817255240916432
Fiona,tracie-top#Black,the-layered-cross-over-top#Navy,random,0.3818152903100595
Fiona,tracie-top#Opal,pocket-shirt-1#Ivory,hard,0.2199523623255362
Fiona,tracie-top#Opal,ella-funnel-neck-top#Khaki,semi-hard,0.32881091438242105
Fiona,tracie-top#Opal,softly-swinging-bamboo-tee#Blush,random,0.3814159113007637
Fiona,viola-kimono-radiant-floral#Grey,manhattan-stretch-tee#Navy,hard,0.2285692043616061
Fiona,viola-kimono-radiant-floral#Grey,still-the-one-ruffle-blouse#Spot,semi-hard,0.276739546069538
Fiona,viola-kimono-radiant-floral#Grey,the-soft-knit-jumper#PinkStripe,random,0.41496635851430447
Fiona,walk-in-the-park-cardi#Sand,natural-crossover-knit-1#Stormcloud,hard,0.23850168011860934
Fiona,walk-in-the-park-cardi#Sand,mauevewood-crew#Charcoal,semi-hard,0.3151539113694774
Fiona,walk-in-the-park-cardi#Sand,out-of-my-mind-scallop-knit#GreyMarle,random,0.3728644318057984
Fiona,weekend-vibes-blouse#Blush,the-wrap-jersey-top#Charcoal,hard,0.23669795422596243
Fiona,weekend-vibes-blouse#Blush,variegated-rib-knit#Silver,semi-hard,0.3415201798911922
Fiona,weekend-vibes-blouse#Blush,the-stripe-tank-1#Hazelnut,random,0.46060097242008613
Gemma,animal-button-up-shirt#KhakiPrint,ally-long-sleeve-tee#CosmosPr,hard,0.22739962744226933
Gemma,animal-button-up-shirt#KhakiPrint,fundamental-sydney-crew#GreyMarle,semi-hard,0.4771535571017946
Gemma,animal-button-up-shirt#KhakiPrint,grace-oversized-knit#InkWhite,random,0.6370049249961953
Gemma,animal-knit-1#Animal,monaco-knot-top#HeatheGrey,hard,0.2079208513776883
Gemma,animal-knit-1#Animal,half-sleeve-fluffy-knit#Ivory,semi-hard,0.5223400523558062
Gemma,animal-knit-1#Animal,the-cut-out-shoulder-blouse#Blue,random,0.5752896429197007
Gemma,art-deco-print-top#NavyWhite,natural-crossover-knit-1#Stormcloud,hard,0.3052238728098081
Gemma,art-deco-print-top#NavyWhite,ava-short-sleeve-linen-tee#Blush,semi-hard,0.4412755787320485
Gemma,art-deco-print-top#NavyWhite,delicado-top#White,random,0.7696810584626845
Gemma,billow-top#Black,tinker-stripe-knit#NavyWhite,hard,0.3776984655991218
Gemma,billow-top#Black,natural-cross-back-knit#Lightsmoke,semi-hard,0.5218222689320955
Gemma,billow-top#Black,the-essential-layering-tee#White,random,0.598666949988849
Gemma,billow-top#Peach,striped-cardigan-3#Rainbow,hard,0.347664793485887
Gemma,billow-top#Peach,the-contrast-trim-knit#BlackWhite,semi-hard,0.5038918812401472
Gemma,billow-top#Peach,the-stella-tee#Marine,random,0.6009341081586533
Gemma,bo-cosy-cardigan#Blossom,leary-cardigan#Pine,hard,0.290221406901794
Gemma,bo-cosy-cardigan#Blossom,multi-sequin-dot-stripe-top#Navy,semi-hard,0.40338307811775076
Gemma,bo-cosy-cardigan#Blossom,sugar-snaps-layers-tank#Black,random,0.6202013873591268
Gemma,bo-cosy-cardigan#Storm,hannah-tee-1#Black,hard,0.344433918998024
Gemma,bo-cosy-cardigan#Storm,the-relaxed-long-sleeve-tee#Pink,semi-hard,0.511994590556374
Gemma,bo-cosy-cardigan#Storm,long-sleeve-ruffle-shirt#Navy,random,0.5800310958743395
Gemma,bubbles-print-tee#Cambridge,striped-cardigan-3#Rainbow,hard,0.347664793485887
Gemma,bubbles-print-tee#Cambridge,lola-bell-sleeve-top-ditsy-daisies#Blue,semi-hard,0.5376551691462144
Gemma,bubbles-print-tee#Cambridge,weekend-vibes-blouse#Blush,random,0.7138947058303521
Gemma,button-through-animal-shirt#Animal,analia-jersey-top#Black,hard,0.37507249149110466
Gemma,button-through-animal-shirt#Animal,belle-petal-print-top#Petal,semi-hard,0.5282725852868823
Gemma,button-through-animal-shirt#Animal,voyager-stripe-crew#Stripe,random,0.625
Gemma,cara-tee-3#Mustard,emerald-knit#Emerald,hard,0.38284948285155573
Gemma,cara-tee-3#Mustard,geneva-v-neck-top#ClaySpot,semi-hard,0.5095110902789999
Gemma,cara-tee-3#Mustard,sugar-snaps-layers-tank#SeaGreen,random,0.6202013873591268
Gemma,cara-tee-3#ZebraPrint,tutti-frutti-drop-shoulder-tee#Orange,hard,0.36240961157513324
Gemma,cara-tee-3#ZebraPrint,natural-overlay-knit#Greybloss,semi-hard,0.5536219534490169
Gemma,cara-tee-3#ZebraPrint,zara-top#ZebraPrint,random,0.5985081923114947
Gemma,cara-tee-4#Black,monaco-knot-top#Black,hard,0.2079208513776883
Gemma,cara-tee-4#Black,sandy-off-the-shoulder-top#Gingham,semi-hard,0.40439446062402806
Gemma,cara-tee-4#Black,daisy-chain-tassel-blouse#DeepBlue,random,0.69588199343956
Gemma,cara-tee-4#BlackWhite,ynes#Black,hard,0.32329506868648583
Gemma,cara-tee-4#BlackWhite,layer-me-bamboo-rouched-sleeve-tee#Fern,semi-hard,0.38643440879534885
Gemma,cara-tee-4#BlackWhite,the-asymmetrical-tank-top#HotPink,random,0.629295241028279
Gemma,cara-tee-4#White,nova-lux-solid-v-neck-placket-shirt#CloudDance,hard,0.3758636164681839
Gemma,cara-tee-4#White,geneva-v-neck-top#HeatheGrey,semi-hard,0.5095110902789999
Gemma,cara-tee-4#White,the-luxe-dobby-blouse#White,random,0.8252573063998133
Gemma,chasing-birds-blouse#White,bella-ls-tee#GreenWhite,hard,0.35846171156065265
Gemma,chasing-birds-blouse#White,rib-tank-2#White,semi-hard,0.3871490285788945
Gemma,chasing-birds-blouse#White,layla-long-line-kimono#MultiStrip,random,0.5630775039657585
Gemma,driftwood-gathering-blouse#Khaki,millie-top#WhiteBlk,hard,0.3659377944578243
Gemma,driftwood-gathering-blouse#Khaki,the-dobby-sleeve-tee#InkBlue,semi-hard,0.5488603939518372
Gemma,driftwood-gathering-blouse#Khaki,grace-oversized-knit#InkWhite,random,0.6370049249961953
Gemma,eco-78-long-cardigan#DarkGreyM,dream-girl-ruffle-jumper#SoftPink,hard,0.2809929743414298
Gemma,eco-78-long-cardigan#DarkGreyM,belle-v-neck-forgiver-tunic#DenimMarl,semi-hard,0.536172543875626
Gemma,eco-78-long-cardigan#DarkGreyM,the-cotton-bamboo-tank#DarkNavy,random,0.581478637463014
Gemma,eco-78-long-cardigan#LightGreyM,millie-top#BlackSpot,hard,0.3659377944578243
Gemma,eco-78-long-cardigan#LightGreyM,layer-top-1#Navy,semi-hard,0.3898477967119585
Gemma,eco-78-long-cardigan#LightGreyM,fundamental-split-hoodie-1#Lilac,random,0.6184797525826143
Gemma,elcos-45-aop-top-jrs#BlackFlowe,hayley-button-down#NavySparro,hard,0.33320645111072
Gemma,elcos-45-aop-top-jrs#BlackFlowe,the-long-sleeve-scoop-neck-tee#Grey,semi-hard,0.48635378349973724
Gemma,elcos-45-aop-top-jrs#BlackFlowe,print-tee-3#Bike,random,0.8142583392370183
Gemma,elcos-45-aop-top-jrs#BlackZigZa,belle-cowl-swing-sweater#Green,hard,0.3452805858739006
Gemma,elcos-45-aop-top-jrs#BlackZigZa,belle-half-sleeve-forgiver-tunic#FlamPink,semi-hard,0.507121038805157
Gemma,elcos-45-aop-top-jrs#BlackZigZa,sugar-snaps-throw-jacket#Black,random,0.7317958814772516
