person_id,height,bust,waist,hips,product_id,garment_bust,garment_waist,garment_hip,garment_length,garment_sleeve,label_status,bust_ease,waist_ease,hip_ease,bust_ratio,waist_ratio,hip_ratio,bust_mismatch,waist_mismatch,hip_mismatch,bust_relative_mismatch,waist_relative_mismatch,hip_relative_mismatch,mean_ease,ease_std,known_fit_dimensions,tight_dimension_count,extreme_ease_count,length_height_ratio,physical_mismatch,missing_measurement_count,measurement_complete,category,style,pattern,material,silhouette,sleeve_type,neckline,length_style,color,preference_score,physical_score,personalized_score,is_positive,rank
Chesska,173.0,89.0,69.0,94.0,analia-jersey-top#Navy,100.0,102.0,116.0,67.0,20.0,unknown,11.0,33.0,22.0,1.1235955056179776,1.4782608695652173,1.2340425531914894,11.0,33.0,22.0,0.1235955056179775,0.4782608695652174,0.2340425531914893,22.0,11.0,3,0,0,0.3872832369942196,0.2786329761248947,0,True,top,casual,plain,jersey,unknown,unknown,unknown,unknown,navy,0.2909090909090909,0.69855553905027,0.49473231497968045,False,567.0
Chesska,173.0,89.0,69.0,94.0,ashbury-cardigan#Mocha,102.0,108.0,102.0,56.0,70.0,unknown,13.0,39.0,8.0,1.146067415730337,1.565217391304348,1.0851063829787233,13.0,39.0,8.0,0.146067415730337,0.5652173913043478,0.0851063829787234,20.0,16.64331697709324,3,0,0,0.3236994219653179,0.2654637300044694,0,True,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.27272727272727276,0.663278361752488,0.46800281723988035,False,640.0
Chesska,173.0,89.0,69.0,94.0,the-print-contrast-34-sleeve-top#Animal,128.0,140.0,170.0,65.0,55.0,unknown,39.0,71.0,76.0,1.4382022471910112,2.028985507246377,1.8085106382978724,39.0,71.0,76.0,0.4382022471910112,1.0289855072463767,0.8085106382978723,62.0,20.074859899884732,3,0,2,0.3757225433526011,0.7585661309117534,0,True,top,unknown,animal,unknown,unknown,unknown,unknown,unknown,unknown,0.3181818181818182,0.42297376401738923,0.3705777910996037,False,841.0
Chesska,173.0,89.0,69.0,94.0,softly-swinging-bamboo-tee#BlueJeans,109.0,120.0,164.0,77.0,32.0,unknown,20.0,51.0,70.0,1.2247191011235956,1.7391304347826086,1.74468085106383,20.0,51.0,70.0,0.2247191011235955,0.7391304347826086,0.7446808510638298,47.0,25.238858928247925,3,0,2,0.4450867052023121,0.5695101289900113,0,True,top,relaxed,plain,unknown,swing,unknown,unknown,unknown,blue,0.2909090909090909,0.5962768583672766,0.44359297463818376,False,713.0
Chesska,173.0,89.0,69.0,94.0,sugar-snaps-layers-tank#DuckEgg,126.0,132.0,139.0,67.0,,unknown,37.0,63.0,45.0,1.4157303370786516,1.9130434782608696,1.4787234042553192,37.0,63.0,45.0,0.4157303370786517,0.9130434782608696,0.4787234042553192,48.333333333333336,13.316656236958789,3,0,1,0.3872832369942196,0.6024990731982801,1,False,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.48484848484848486,0.5977594720351812,0.541303978441833,False,446.0
Chesska,173.0,89.0,69.0,94.0,batty-about-you-cotton-tee#BlkWhite,142.0,134.0,130.0,68.0,66.0,unknown,53.0,65.0,36.0,1.595505617977528,1.9420289855072463,1.3829787234042554,53.0,65.0,36.0,0.5955056179775281,0.9420289855072465,0.3829787234042553,51.333333333333336,14.571661996262929,3,0,2,0.3930635838150289,0.6401711089630099,0,True,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,0.4318181818181818,0.5417933267403687,0.4868057542792753,False,590.0
Chesska,173.0,89.0,69.0,94.0,meadow-cardigan#Cream,104.0,104.0,104.0,107.0,70.0,unknown,15.0,35.0,10.0,1.1685393258426966,1.5072463768115942,1.1063829787234043,15.0,35.0,10.0,0.1685393258426966,0.5072463768115942,0.1063829787234042,20.0,13.228756555322953,3,0,0,0.6184971098265896,0.260722893792565,0,True,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,cream,0.20454545454545456,0.6536173676294077,0.42908141108743114,False,737.0
Chesska,173.0,89.0,69.0,94.0,tia-boyfriend-shirt#White,115.0,112.0,110.0,72.0,75.0,unknown,26.0,43.0,16.0,1.2921348314606742,1.6231884057971016,1.1702127659574468,26.0,43.0,16.0,0.2921348314606741,0.6231884057971014,0.1702127659574468,28.333333333333332,13.650396819628844,3,0,0,0.4161849710982659,0.3618453344050741,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,0.5757575757575758,0.8763227714584159,0.7260401736079958,False,44.0
Chesska,173.0,89.0,69.0,94.0,the-drape-tee-1#NavyStripe,155.0,,141.0,73.0,,unknown,66.0,,47.0,1.7415730337078652,,1.5,66.0,,47.0,0.7415730337078652,,0.5,56.5,13.435028842544405,2,0,1,0.4219653179190751,0.6207865168539326,2,False,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,navy,0.1590909090909091,0.5922926339750479,0.3756917715329785,False,830.0
Chesska,173.0,89.0,69.0,94.0,the-bell-sleeve-top#BlkStripe,130.0,135.0,,71.0,64.0,unknown,41.0,66.0,,1.4606741573033708,1.9565217391304348,,41.0,66.0,,0.4606741573033708,0.9565217391304348,,53.5,17.67766952966369,2,0,1,0.4104046242774566,0.7085979482169028,1,False,top,romantic,stripe,unknown,unknown,bell,unknown,unknown,stripe,0.2,0.693305687724694,0.44665284386234705,False,709.0
Chesska,173.0,89.0,69.0,94.0,the-button-up-swing-tunic#Wine,143.0,150.0,,90.0,72.0,unknown,54.0,81.0,,1.6067415730337078,2.1739130434782608,,54.0,81.0,,0.6067415730337079,1.173913043478261,,67.5,19.091883092036785,2,0,2,0.5202312138728323,0.8903273082559844,1,False,top,relaxed,plain,unknown,swing,unknown,unknown,unknown,wine,0.2909090909090909,0.5532043361973448,0.42205671355321783,False,747.0
Chesska,173.0,89.0,69.0,94.0,the-sleeveless-cross-over-blouse#Chambray,126.0,125.0,125.0,63.0,,unknown,37.0,56.0,31.0,1.4157303370786516,1.8115942028985508,1.3297872340425532,37.0,56.0,31.0,0.4157303370786517,0.8115942028985508,0.3297872340425531,41.333333333333336,13.05118130030126,3,0,1,0.3641618497109826,0.5190372580065852,1,False,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.5757575757575758,0.747492463687815,0.6616250197226954,False,127.0
Chesska,173.0,89.0,69.0,94.0,falling-for-you-tunic#Black,121.0,124.0,139.0,123.0,66.0,unknown,32.0,55.0,45.0,1.3595505617977528,1.7971014492753623,1.4787234042553192,32.0,55.0,45.0,0.3595505617977528,0.7971014492753623,0.4787234042553192,44.0,11.532562594670797,3,0,1,0.7109826589595376,0.5451251384428114,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0.48484848484848486,0.7000102601507286,0.5924293724996068,False,274.0
Chesska,173.0,89.0,69.0,94.0,falling-for-you-cardi-1#GreyGarden,,,,116.0,64.0,unknown,,,,,,,,,,,,,,,0,0,0,0.6705202312138728,,3,False,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,0.4090909090909091,1.0,0.7045454545454546,False,70.0
Chesska,173.0,89.0,69.0,94.0,flying-free-top-3#WhiteBird,122.0,126.0,142.0,69.0,,unknown,33.0,57.0,48.0,1.3707865168539326,1.826086956521739,1.5106382978723405,33.0,57.0,48.0,0.3707865168539326,0.8260869565217391,0.5106382978723404,46.0,12.12435565298214,3,0,1,0.3988439306358382,0.5691705904160039,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,0.5757575757575758,0.6578675701097011,0.6168125729336384,False,203.0
Chesska,173.0,89.0,69.0,94.0,milan-stretch-top#SilverMarl,130.0,122.0,126.0,62.0,57.0,unknown,41.0,53.0,32.0,1.4606741573033708,1.7681159420289856,1.3404255319148937,41.0,53.0,32.0,0.4606741573033708,0.7681159420289855,0.3404255319148936,42.0,10.535653752852738,3,0,1,0.3583815028901734,0.5230718770824166,0,True,top,fitted,plain,stretch,fitted,unknown,unknown,unknown,silver,0.24242424242424243,0.7297850856204032,0.48610466402232283,False,593.0
Chesska,173.0,89.0,69.0,94.0,square-nk-fray-trim-top#Denim,104.0,104.0,108.0,71.0,32.0,unknown,15.0,35.0,14.0,1.1685393258426966,1.5072463768115942,1.148936170212766,15.0,35.0,14.0,0.1685393258426966,0.5072463768115942,0.1489361702127659,21.333333333333332,11.846237095944574,3,0,0,0.4104046242774566,0.2749072909556856,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.7272727272727273,0.6799087377432332,0.7035907325079802,False,71.0
Chesska,173.0,89.0,69.0,94.0,the-bonded-cotton-tunic-dress#Navy,135.0,139.0,155.0,111.0,,unknown,46.0,70.0,61.0,1.5168539325842696,2.0144927536231885,1.648936170212766,46.0,70.0,61.0,0.5168539325842697,1.0144927536231885,0.648936170212766,59.0,12.12435565298214,3,0,2,0.6416184971098265,0.7267609521400747,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,0.48484848484848486,0.4202099730518247,0.4525292289501548,False,681.0
Chesska,173.0,89.0,69.0,94.0,capri-tank-3#Black,100.0,102.0,114.0,62.0,,unknown,11.0,33.0,20.0,1.1235955056179776,1.4782608695652173,1.2127659574468086,11.0,33.0,20.0,0.1235955056179775,0.4782608695652174,0.2127659574468085,21.333333333333332,11.06044001535804,3,0,0,0.3583815028901734,0.2715407775433344,1,False,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,0.36363636363636365,0.6811638604417555,0.5224001120390596,False,489.0
Chesska,173.0,89.0,69.0,94.0,layered-tunic-1#PalePink,92.0,112.0,134.0,82.0,,unknown,3.0,43.0,40.0,1.0337078651685394,1.6231884057971016,1.425531914893617,3.0,43.0,40.0,0.0337078651685393,0.6231884057971014,0.425531914893617,28.666666666666668,22.27853974867593,3,0,0,0.4739884393063583,0.3608093952864192,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,0.48484848484848486,0.6797016409285447,0.5822750628885147,False,308.0
Chesska,173.0,89.0,69.0,94.0,ruffle-top-4#Black,110.0,110.0,116.0,64.0,61.0,unknown,21.0,41.0,22.0,1.2359550561797752,1.5942028985507246,1.2340425531914894,21.0,41.0,22.0,0.2359550561797752,0.5942028985507246,0.2340425531914893,28.0,11.269427669584644,3,0,0,0.3699421965317919,0.3547335026406631,0,True,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,black,0.4545454545454546,0.8513784883416249,0.6529619714435397,False,137.0
Chesska,173.0,89.0,69.0,94.0,the-cotton-bamboo-tee#White,97.0,96.0,116.0,115.0,26.0,unknown,8.0,27.0,22.0,1.0898876404494382,1.391304347826087,1.2340425531914894,8.0,27.0,22.0,0.0898876404494382,0.391304347826087,0.2340425531914893,19.0,9.848857801796104,3,0,0,0.6647398843930635,0.2384115138223381,0,True,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,0.4318181818181818,0.6368797793264318,0.5343489805723068,False,463.0
Chesska,173.0,89.0,69.0,94.0,butterfly-kisses-tee#Stripe,133.0,,,74.0,32.0,unknown,44.0,,,1.4943820224719102,,,44.0,,,0.4943820224719101,,,44.0,,1,0,0,0.4277456647398844,0.4943820224719101,2,False,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,stripe,0.1590909090909091,0.8502639655166568,0.504677437303783,False,540.0
Chesska,173.0,89.0,69.0,94.0,lucy-rib-oversized-top#WhiteGrey,114.0,114.0,114.0,65.0,65.0,unknown,25.0,45.0,20.0,1.2808988764044944,1.6521739130434785,1.2127659574468086,25.0,45.0,20.0,0.2808988764044944,0.6521739130434783,0.2127659574468085,30.0,13.228756555322953,3,0,0,0.3757225433526011,0.381946248964927,0,True,top,relaxed,plain,unknown,oversized,unknown,unknown,unknown,white,0.34545454545454546,0.890295497541952,0.6178750214982487,False,200.0
Chesska,173.0,89.0,69.0,94.0,the-french-cuff-shirt#White,114.0,119.0,136.0,71.0,54.0,unknown,25.0,50.0,42.0,1.2808988764044944,1.7246376811594204,1.446808510638298,25.0,50.0,42.0,0.2808988764044944,0.7246376811594203,0.4468085106382978,39.0,12.767145334803704,3,0,0,0.4104046242774566,0.4841150227340708,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,0.5757575757575758,0.776342514343176,0.6760500450503759,False,100.0
Chesska,173.0,89.0,69.0,94.0,cara-tee-4#White,100.0,98.0,106.0,68.0,28.0,unknown,11.0,29.0,12.0,1.1235955056179776,1.420289855072464,1.127659574468085,11.0,29.0,12.0,0.1235955056179775,0.4202898550724637,0.1276595744680851,17.333333333333332,10.11599393699568,3,0,0,0.3930635838150289,0.2238483117195087,0,True,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,0.4318181818181818,0.591906120126754,0.5118621509724679,False,526.0
Chesska,173.0,89.0,69.0,94.0,nova-lux-long-sleeve-tie-top-1#SimplyGree,100.0,104.0,106.0,60.0,73.0,unknown,11.0,35.0,12.0,1.1235955056179776,1.5072463768115942,1.127659574468085,11.0,35.0,12.0,0.1235955056179775,0.5072463768115942,0.1276595744680851,19.333333333333332,13.576941236277534,3,0,0,0.3468208092485549,0.2528338189658856,0,True,top,unknown,plain,unknown,longline,long,unknown,long,unknown,0.2909090909090909,0.6378809999780982,0.46439504544359456,False,651.0
Chesska,173.0,89.0,69.0,94.0,kimono-and-me-cardi#Sand,127.0,127.0,127.0,119.0,77.0,unknown,38.0,58.0,33.0,1.4269662921348314,1.8405797101449275,1.351063829787234,38.0,58.0,33.0,0.4269662921348314,0.8405797101449275,0.351063829787234,43.0,13.228756555322953,3,0,1,0.6878612716763006,0.5395366106889976,0,True,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.27272727272727276,0.7068016384956035,0.4897644556114381,False,578.0
Chesska,173.0,89.0,69.0,94.0,woolly-spotted-hoodie#Navy,134.0,124.0,124.0,62.0,71.0,unknown,45.0,55.0,30.0,1.5056179775280898,1.7971014492753623,1.319148936170213,45.0,55.0,30.0,0.5056179775280899,0.7971014492753623,0.3191489361702128,43.333333333333336,12.583057392117915,3,0,1,0.3583815028901734,0.5406227876578883,0,True,top,casual,spot,unknown,unknown,unknown,unknown,unknown,navy,0.18181818181818182,0.7038378615547612,0.4428280216864715,False,717.0
Chesska,173.0,89.0,69.0,94.0,belle-v-neck-forgiver-tunic#BlueMarle,125.0,121.0,132.0,83.0,74.0,unknown,36.0,52.0,38.0,1.404494382022472,1.7536231884057971,1.4042553191489362,36.0,52.0,38.0,0.4044943820224719,0.7536231884057971,0.4042553191489361,42.0,8.717797887081348,3,0,1,0.4797687861271676,0.5207909631924017,0,True,top,romantic,plain,unknown,unknown,unknown,v_neck,unknown,blue,0.36363636363636365,0.7314468606709696,0.5475416121536667,False,420.0
Chesska,173.0,89.0,69.0,94.0,the-relaxed-long-sleeve-tee#White,121.0,,142.0,73.0,76.0,unknown,32.0,,48.0,1.3595505617977528,,1.5106382978723405,32.0,,48.0,0.3595505617977528,,0.5106382978723404,40.0,11.31370849898476,2,0,0,0.4219653179190751,0.4350944298350466,1,False,top,relaxed,plain,unknown,relaxed,long,unknown,long,white,0.24675324675324675,0.790464384331417,0.5186088155423318,False,504.0
Chesska,173.0,89.0,69.0,94.0,karmen-top#HighRiskRe,98.0,102.0,,57.0,,unknown,9.0,33.0,,1.101123595505618,1.4782608695652173,,9.0,33.0,,0.1011235955056179,0.4782608695652174,,21.0,16.97056274847714,2,0,0,0.3294797687861271,0.2896922325354177,2,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.7272727272727273,0.7312342414533691,0.7292534843630483,False,40.0
Chesska,173.0,89.0,69.0,94.0,out-of-my-mind-scallop-knit#GreyMarle,130.0,124.0,116.0,54.0,66.0,unknown,41.0,55.0,22.0,1.4606741573033708,1.7971014492753623,1.2340425531914894,41.0,55.0,22.0,0.4606741573033708,0.7971014492753623,0.2340425531914893,39.333333333333336,16.563010998406458,3,0,1,0.3121387283236994,0.4972727199234075,0,True,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,grey,0.27272727272727276,0.7189781392320592,0.495852705979666,False,566.0
Chesska,173.0,89.0,69.0,94.0,the-boat-neck-top#Black,57.0,53.0,62.0,62.0,64.0,unknown,-32.0,-16.0,-32.0,0.6404494382022472,0.7681159420289855,0.6595744680851063,32.0,16.0,32.0,0.3595505617977528,0.2318840579710145,0.3404255319148936,-26.666666666666668,9.237604307034012,3,3,0,0.3583815028901734,0.3106200505612203,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0.48484848484848486,0.6969832003433424,0.5909158425959136,False,279.0
Chesska,173.0,89.0,69.0,94.0,the-cosy-cardigan#Blue,145.0,,,97.0,75.0,unknown,56.0,,,1.6292134831460674,,,56.0,,,0.6292134831460674,,,56.0,,1,0,1,0.5606936416184971,0.6292134831460674,2,False,cardigan,relaxed,plain,cosy,relaxed,unknown,unknown,unknown,blue,0.13636363636363638,0.7848041870613591,0.46058391171249774,False,666.0
Chesska,173.0,89.0,69.0,94.0,chasing-birds-blouse#White,132.0,,,73.0,72.0,unknown,43.0,,,1.4831460674157304,,,43.0,,,0.4831460674157303,,,43.0,,1,0,0,0.4219653179190751,0.4831460674157303,2,False,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,white,0.5,0.8571384775465125,0.6785692387732563,False,96.0
Chesska,173.0,89.0,69.0,94.0,first-mix-top-1#BlackWhite,102.0,106.0,,60.0,24.0,unknown,13.0,37.0,,1.146067415730337,1.536231884057971,,13.0,37.0,,0.146067415730337,0.5362318840579711,,25.0,16.97056274847714,2,0,0,0.3468208092485549,0.3411496498941541,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0.48484848484848486,0.7916459377160935,0.6382472112822892,False,160.0
Chesska,173.0,89.0,69.0,94.0,natural-cross-back-knit#Lightsmoke,140.0,,122.0,68.0,,unknown,51.0,,28.0,1.5730337078651686,,1.297872340425532,51.0,,28.0,0.5730337078651685,,0.2978723404255319,39.5,16.263455967290593,2,0,1,0.3930635838150289,0.4354530241453502,2,False,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,natural,0.27272727272727276,0.7954356314481661,0.5340814520877194,False,464.0
Chesska,173.0,89.0,69.0,94.0,2-in-1-layered-knit-top#Navy,114.0,124.0,138.0,61.0,56.0,unknown,25.0,55.0,44.0,1.2808988764044944,1.7971014492753623,1.4680851063829787,25.0,55.0,44.0,0.2808988764044944,0.7971014492753623,0.4680851063829787,41.333333333333336,15.17673658377628,3,0,1,0.3526011560693641,0.5153618106876118,0,True,top,unknown,plain,knit,unknown,unknown,unknown,unknown,navy,0.36363636363636365,0.7214397971726862,0.542538080404525,False,437.0
Chesska,173.0,89.0,69.0,94.0,the-long-sleeve-scoop-neck-tee#Navy,121.0,,,75.0,79.0,unknown,32.0,,,1.3595505617977528,,,32.0,,,0.3595505617977528,,,32.0,,1,0,0,0.4335260115606936,0.3595505617977528,2,False,top,casual,plain,unknown,longline,long,scoop,long,navy,0.18181818181818182,0.9521097284131573,0.5669639551156695,False,357.0
Chesska,173.0,89.0,69.0,94.0,printed-tunic-7#RedCheck,132.0,135.0,122.0,100.0,73.0,unknown,43.0,66.0,28.0,1.4831460674157304,1.9565217391304348,1.297872340425532,43.0,66.0,28.0,0.4831460674157303,0.9565217391304348,0.2978723404255319,45.666666666666664,19.13983629327412,3,0,1,0.5780346820809249,0.5791800489905657,0,True,top,unknown,check,unknown,unknown,unknown,unknown,unknown,red,0.27272727272727276,0.6655875099927561,0.46915739136001444,False,637.0
Chesska,173.0,89.0,69.0,94.0,layered-tunic-1#White,92.0,112.0,134.0,82.0,,unknown,3.0,43.0,40.0,1.0337078651685394,1.6231884057971016,1.425531914893617,3.0,43.0,40.0,0.0337078651685393,0.6231884057971014,0.425531914893617,28.666666666666668,22.27853974867593,3,0,0,0.4739884393063583,0.3608093952864192,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,0.5757575757575758,0.6797016409285447,0.6277296083430602,False,177.0
Chesska,173.0,89.0,69.0,94.0,long-sleeve-softly-swinging-bamboo-tee#Storm,113.0,121.0,153.0,78.0,72.0,unknown,24.0,52.0,59.0,1.2696629213483146,1.7536231884057971,1.627659574468085,24.0,52.0,59.0,0.2696629213483146,0.7536231884057971,0.6276595744680851,45.0,18.520259177452136,3,0,2,0.4508670520231214,0.5503152280740656,0,True,top,relaxed,plain,unknown,swing,long,unknown,long,unknown,0.24242424242424243,0.662530908997526,0.4524775757108842,False,686.0
Chesska,173.0,89.0,69.0,94.0,the-slouch-pocket-tee#Stripe,162.0,,126.0,72.0,,unknown,73.0,,32.0,1.8202247191011236,,1.3404255319148937,73.0,,32.0,0.8202247191011236,,0.3404255319148936,52.5,28.991378028648448,2,0,1,0.4161849710982659,0.5803251255080086,2,False,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,stripe,0.1590909090909091,0.6792729902780729,0.41918194968449096,False,753.0
Chesska,173.0,89.0,69.0,94.0,reversible-stripe-vee-scoop-neck-tank#BlackWhite,100.0,104.0,110.0,70.0,,unknown,11.0,35.0,16.0,1.1235955056179776,1.5072463768115942,1.1702127659574468,11.0,35.0,16.0,0.1235955056179775,0.5072463768115942,0.1702127659574468,20.666666666666668,12.662279942148386,3,0,0,0.4046242774566474,0.2670182161290061,1,False,top,casual,stripe,unknown,unknown,unknown,scoop,unknown,black,0.12727272727272726,0.6658626273505607,0.396567677311644,False,796.0
Chesska,173.0,89.0,69.0,94.0,belle-v-neck-forgiver-tunic#Tobacco,125.0,121.0,132.0,83.0,74.0,unknown,36.0,52.0,38.0,1.404494382022472,1.7536231884057971,1.4042553191489362,36.0,52.0,38.0,0.4044943820224719,0.7536231884057971,0.4042553191489361,42.0,8.717797887081348,3,0,1,0.4797687861271676,0.5207909631924017,0,True,top,romantic,plain,unknown,unknown,unknown,v_neck,unknown,unknown,0.4545454545454546,0.7314468606709696,0.5929961576082121,False,271.0
Chesska,173.0,89.0,69.0,94.0,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,113.0,121.0,153.0,78.0,72.0,unknown,24.0,52.0,59.0,1.2696629213483146,1.7536231884057971,1.627659574468085,24.0,52.0,59.0,0.2696629213483146,0.7536231884057971,0.6276595744680851,45.0,18.520259177452136,3,0,2,0.4508670520231214,0.5503152280740656,0,True,top,relaxed,plain,unknown,swing,long,unknown,long,unknown,0.24242424242424243,0.662530908997526,0.4524775757108842,False,687.0
Chesska,173.0,89.0,69.0,94.0,sugar-snaps-round-neck-layer-tank#DuckEgg,123.0,132.0,157.0,68.0,,unknown,34.0,63.0,63.0,1.3820224719101124,1.9130434782608696,1.6702127659574468,34.0,63.0,63.0,0.3820224719101123,0.9130434782608696,0.6702127659574468,53.333333333333336,16.74315780649915,3,0,2,0.3930635838150289,0.6550929053761428,1,False,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.48484848484848486,0.5445498357246663,0.5146991602865756,False,512.0
Chesska,173.0,89.0,69.0,94.0,the-short-sleeve-wrap-jersey-top#Blue,108.0,92.0,105.0,67.0,29.0,unknown,19.0,23.0,11.0,1.2134831460674158,1.3333333333333333,1.1170212765957446,19.0,23.0,11.0,0.2134831460674157,0.3333333333333333,0.1170212765957446,17.666666666666668,6.110100926607786,3,0,0,0.3872832369942196,0.2212792519988312,0,True,top,casual,plain,jersey,unknown,short,unknown,short,blue,0.2077922077922078,0.6095195260157169,0.4086558669039624,False,770.0
Chesska,173.0,89.0,69.0,94.0,the-asymmetrical-tank-top#Indigo,128.0,131.0,141.0,66.0,,unknown,39.0,62.0,47.0,1.4382022471910112,1.8985507246376812,1.5,39.0,62.0,47.0,0.4382022471910112,0.8985507246376812,0.5,49.333333333333336,11.676186592091328,3,0,1,0.3815028901734104,0.6122509906095641,1,False,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.48484848484848486,0.5755272590711417,0.5301878719598132,False,472.0
Chesska,173.0,89.0,69.0,94.0,saba-top-2#Catus,94.0,100.0,108.0,59.0,,unknown,5.0,31.0,14.0,1.0561797752808988,1.4492753623188406,1.148936170212766,5.0,31.0,14.0,0.0561797752808988,0.4492753623188406,0.1489361702127659,16.666666666666668,13.203534880225574,3,0,0,0.3410404624277456,0.2181304359375018,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.7272727272727273,0.5841709925145718,0.6557218598936496,False,136.0
Chesska,173.0,89.0,69.0,94.0,cuddled-longline-cardigan#Sunflower,110.0,100.0,100.0,91.0,68.0,unknown,21.0,31.0,6.0,1.2359550561797752,1.4492753623188406,1.0638297872340423,21.0,31.0,6.0,0.2359550561797752,0.4492753623188406,0.0638297872340425,19.333333333333332,12.583057392117915,3,0,0,0.5260115606936416,0.2496867352442194,0,True,cardigan,layering,floral,unknown,longline,unknown,unknown,long,unknown,0.0,0.6501114297450903,0.32505571487254514,False,871.0
Chesska,173.0,89.0,69.0,94.0,the-panel-hem-top#DenimMarle,131.0,110.0,110.0,71.0,60.0,unknown,42.0,41.0,16.0,1.4719101123595506,1.5942028985507246,1.1702127659574468,42.0,41.0,16.0,0.4719101123595505,0.5942028985507246,0.1702127659574468,33.0,14.730919862656236,3,0,0,0.4104046242774566,0.4121085922892407,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.7272727272727273,0.7401373521311174,0.7337050397019224,False,36.0
Chesska,173.0,89.0,69.0,94.0,leah-knit-cardigan#Black,102.0,100.0,106.0,101.0,73.0,unknown,13.0,31.0,12.0,1.146067415730337,1.4492753623188406,1.127659574468085,13.0,31.0,12.0,0.146067415730337,0.4492753623188406,0.1276595744680851,18.666666666666668,10.692676621563626,3,0,0,0.5838150289017341,0.2410007841724209,0,True,cardigan,layering,plain,knit,unknown,unknown,unknown,unknown,black,0.16363636363636364,0.6198990995729561,0.39176773160465983,False,807.0
Chesska,173.0,89.0,69.0,94.0,capri-tank-3#Navy,100.0,102.0,114.0,62.0,,unknown,11.0,33.0,20.0,1.1235955056179776,1.4782608695652173,1.2127659574468086,11.0,33.0,20.0,0.1235955056179775,0.4782608695652174,0.2127659574468085,21.333333333333332,11.06044001535804,3,0,0,0.3583815028901734,0.2715407775433344,1,False,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,0.36363636363636365,0.6811638604417555,0.5224001120390596,False,490.0
Chesska,173.0,89.0,69.0,94.0,natural-extra-fine-sweater#Snowgum,123.0,,71.0,69.0,65.0,unknown,34.0,,-23.0,1.3820224719101124,,0.7553191489361702,34.0,,23.0,0.3820224719101123,,0.2446808510638297,5.5,40.30508652763321,2,1,0,0.3988439306358382,0.3133516614869711,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,natural,0.48484848484848486,0.89555419406553,0.6902013394570075,False,86.0
Chesska,173.0,89.0,69.0,94.0,butterfly-blouse-1#Ivory,102.0,110.0,116.0,132.0,70.0,unknown,13.0,41.0,22.0,1.146067415730337,1.5942028985507246,1.2340425531914894,13.0,41.0,22.0,0.146067415730337,0.5942028985507246,0.2340425531914893,25.333333333333332,14.29452109492771,3,0,0,0.7630057803468208,0.3247709558241837,0,True,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.5757575757575758,0.7852188816570985,0.6804882287073372,False,95.0
Chesska,173.0,89.0,69.0,94.0,elcos-45-aop-top-jrs#BlackFlowe,116.0,108.0,102.0,63.0,54.0,unknown,27.0,39.0,8.0,1.303370786516854,1.565217391304348,1.0851063829787233,27.0,39.0,8.0,0.3033707865168539,0.5652173913043478,0.0851063829787234,24.666666666666668,15.631165450257804,3,0,0,0.3641618497109826,0.3178981869333083,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0.48484848484848486,0.7935496033667985,0.6391990441076416,False,158.0
